hotelChainId,hotelChainName,hotelId,hotelName,hotelAddress,hotelCity,hotelCountry,roomId,roomNumber,roomType,roomPrice,isAvailable,userId,userName,userEmail,bookingId,bookingNumber,bookingType,bookingPrice,checkInDate,checkOutDate,reviewId,rating,comment
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,184,284,Single,84.00,true,372,User_372,user372@gmail.com,372,372,Single,84.00,2025-03-9,2025-03-11,372,2,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,184,284,Single,84.00,true,373,User_373,user373@gmail.com,373,373,Single,84.00,2025-03-10,2025-03-12,373,3,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,184,284,Single,84.00,true,374,User_374,user374@gmail.com,374,374,Single,84.00,2025-03-11,2025-03-13,374,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,185,285,Double,85.00,false,375,User_375,user375@gmail.com,375,375,Double,85.00,2025-03-12,2025-03-14,375,2,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,186,286,Single,86.00,false,376,User_376,user376@gmail.com,376,376,Single,86.00,2025-03-13,2025-03-15,376,4,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,186,286,Single,86.00,false,377,User_377,user377@gmail.com,377,377,Single,86.00,2025-03-14,2025-03-16,377,4,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,186,286,Single,86.00,false,378,User_378,user378@gmail.com,378,378,Single,86.00,2025-03-15,2025-03-17,378,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,187,287,Double,87.00,false,379,User_379,user379@gmail.com,379,379,Double,87.00,2025-03-16,2025-03-18,379,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,187,287,Double,87.00,false,380,User_380,user380@gmail.com,380,380,Double,87.00,2025-03-17,2025-03-19,380,2,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,187,287,Double,87.00,false,381,User_381,user381@gmail.com,381,381,Double,87.00,2025-03-18,2025-03-20,381,1,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,188,288,Single,88.00,false,382,User_382,user382@gmail.com,382,382,Single,88.00,2025-03-19,2025-03-21,382,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,188,288,Single,88.00,false,383,User_383,user383@gmail.com,383,383,Single,88.00,2025-03-20,2025-03-22,383,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,188,288,Single,88.00,false,384,User_384,user384@gmail.com,384,384,Single,88.00,2025-03-21,2025-03-23,384,4,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,189,289,Double,89.00,true,385,User_385,user385@gmail.com,385,385,Double,89.00,2025-03-22,2025-03-24,385,1,Good experience
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,190,290,Single,90.00,true,386,User_386,user386@gmail.com,386,386,Single,90.00,2025-03-23,2025-03-25,386,5,Great stay!
1,Hilton,12,Hilton Hotel 12,Street 12,City_12,Country_12,190,290,Single,90.00,true,387,User_387,user387@gmail.com,387,387,Single,90.00,2025-03-24,2025-03-26,387,5,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,191,291,Double,91.00,false,388,User_388,user388@gmail.com,388,388,Double,91.00,2025-03-25,2025-03-27,388,5,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,191,291,Double,91.00,false,389,User_389,user389@gmail.com,389,389,Double,91.00,2025-03-26,2025-03-28,389,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,192,292,Single,92.00,true,390,User_390,user390@gmail.com,390,390,Single,92.00,2025-03-27,2025-03-29,390,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,193,293,Double,93.00,false,391,User_391,user391@gmail.com,391,391,Double,93.00,2025-03-28,2025-03-30,391,5,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,193,293,Double,93.00,false,392,User_392,user392@gmail.com,392,392,Double,93.00,2025-03-1,2025-03-3,392,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,194,294,Single,94.00,true,393,User_393,user393@gmail.com,393,393,Single,94.00,2025-03-2,2025-03-4,393,5,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,195,295,Double,95.00,false,394,User_394,user394@gmail.com,394,394,Double,95.00,2025-03-3,2025-03-5,394,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,195,295,Double,95.00,false,395,User_395,user395@gmail.com,395,395,Double,95.00,2025-03-4,2025-03-6,395,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,196,296,Single,96.00,true,396,User_396,user396@gmail.com,396,396,Single,96.00,2025-03-5,2025-03-7,396,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,196,296,Single,96.00,true,397,User_397,user397@gmail.com,397,397,Single,96.00,2025-03-6,2025-03-8,397,3,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,196,296,Single,96.00,true,398,User_398,user398@gmail.com,398,398,Single,96.00,2025-03-7,2025-03-9,398,3,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,197,297,Double,97.00,true,399,User_399,user399@gmail.com,399,399,Double,97.00,2025-03-8,2025-03-10,399,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,198,298,Single,98.00,false,400,User_400,user400@gmail.com,400,400,Single,98.00,2025-03-9,2025-03-11,400,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,199,299,Double,99.00,false,401,User_401,user401@gmail.com,401,401,Double,99.00,2025-03-10,2025-03-12,401,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,199,299,Double,99.00,false,402,User_402,user402@gmail.com,402,402,Double,99.00,2025-03-11,2025-03-13,402,4,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,199,299,Double,99.00,false,403,User_403,user403@gmail.com,403,403,Double,99.00,2025-03-12,2025-03-14,403,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,200,300,Single,50.00,true,404,User_404,user404@gmail.com,404,404,Single,50.00,2025-03-13,2025-03-15,404,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,200,300,Single,50.00,true,405,User_405,user405@gmail.com,405,405,Single,50.00,2025-03-14,2025-03-16,405,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,201,301,Double,51.00,true,406,User_406,user406@gmail.com,406,406,Double,51.00,2025-03-15,2025-03-17,406,4,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,202,302,Single,52.00,true,407,User_407,user407@gmail.com,407,407,Single,52.00,2025-03-16,2025-03-18,407,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,202,302,Single,52.00,true,408,User_408,user408@gmail.com,408,408,Single,52.00,2025-03-17,2025-03-19,408,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,203,303,Double,53.00,true,409,User_409,user409@gmail.com,409,409,Double,53.00,2025-03-18,2025-03-20,409,3,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,203,303,Double,53.00,true,410,User_410,user410@gmail.com,410,410,Double,53.00,2025-03-19,2025-03-21,410,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,203,303,Double,53.00,true,411,User_411,user411@gmail.com,411,411,Double,53.00,2025-03-20,2025-03-22,411,5,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,204,304,Single,54.00,true,412,User_412,user412@gmail.com,412,412,Single,54.00,2025-03-21,2025-03-23,412,4,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,204,304,Single,54.00,true,413,User_413,user413@gmail.com,413,413,Single,54.00,2025-03-22,2025-03-24,413,2,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,204,304,Single,54.00,true,414,User_414,user414@gmail.com,414,414,Single,54.00,2025-03-23,2025-03-25,414,3,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,205,305,Double,55.00,true,415,User_415,user415@gmail.com,415,415,Double,55.00,2025-03-24,2025-03-26,415,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,205,305,Double,55.00,true,416,User_416,user416@gmail.com,416,416,Double,55.00,2025-03-25,2025-03-27,416,1,Good experience
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,205,305,Double,55.00,true,417,User_417,user417@gmail.com,417,417,Double,55.00,2025-03-26,2025-03-28,417,4,Great stay!
1,Hilton,13,Hilton Hotel 13,Street 13,City_13,Country_13,206,306,Single,56.00,true,418,User_418,user418@gmail.com,418,418,Single,56.00,2025-03-27,2025-03-29,418,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,207,307,Double,57.00,true,419,User_419,user419@gmail.com,419,419,Double,57.00,2025-03-28,2025-03-30,419,1,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,207,307,Double,57.00,true,420,User_420,user420@gmail.com,420,420,Double,57.00,2025-03-1,2025-03-3,420,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,208,308,Single,58.00,true,421,User_421,user421@gmail.com,421,421,Single,58.00,2025-03-2,2025-03-4,421,5,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,208,308,Single,58.00,true,422,User_422,user422@gmail.com,422,422,Single,58.00,2025-03-3,2025-03-5,422,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,208,308,Single,58.00,true,423,User_423,user423@gmail.com,423,423,Single,58.00,2025-03-4,2025-03-6,423,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,209,309,Double,59.00,true,424,User_424,user424@gmail.com,424,424,Double,59.00,2025-03-5,2025-03-7,424,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,209,309,Double,59.00,true,425,User_425,user425@gmail.com,425,425,Double,59.00,2025-03-6,2025-03-8,425,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,209,309,Double,59.00,true,426,User_426,user426@gmail.com,426,426,Double,59.00,2025-03-7,2025-03-9,426,5,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,210,310,Single,60.00,true,427,User_427,user427@gmail.com,427,427,Single,60.00,2025-03-8,2025-03-10,427,5,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,210,310,Single,60.00,true,428,User_428,user428@gmail.com,428,428,Single,60.00,2025-03-9,2025-03-11,428,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,210,310,Single,60.00,true,429,User_429,user429@gmail.com,429,429,Single,60.00,2025-03-10,2025-03-12,429,1,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,211,311,Double,61.00,true,430,User_430,user430@gmail.com,430,430,Double,61.00,2025-03-11,2025-03-13,430,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,212,312,Single,62.00,false,431,User_431,user431@gmail.com,431,431,Single,62.00,2025-03-12,2025-03-14,431,3,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,212,312,Single,62.00,false,432,User_432,user432@gmail.com,432,432,Single,62.00,2025-03-13,2025-03-15,432,3,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,212,312,Single,62.00,false,433,User_433,user433@gmail.com,433,433,Single,62.00,2025-03-14,2025-03-16,433,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,213,313,Double,63.00,true,434,User_434,user434@gmail.com,434,434,Double,63.00,2025-03-15,2025-03-17,434,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,214,314,Single,64.00,true,435,User_435,user435@gmail.com,435,435,Single,64.00,2025-03-16,2025-03-18,435,5,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,214,314,Single,64.00,true,436,User_436,user436@gmail.com,436,436,Single,64.00,2025-03-17,2025-03-19,436,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,215,315,Double,65.00,true,437,User_437,user437@gmail.com,437,437,Double,65.00,2025-03-18,2025-03-20,437,2,Good experience
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,215,315,Double,65.00,true,438,User_438,user438@gmail.com,438,438,Double,65.00,2025-03-19,2025-03-21,438,4,Great stay!
1,Hilton,14,Hilton Hotel 14,Street 14,City_14,Country_14,215,315,Double,65.00,true,439,User_439,user439@gmail.com,439,439,Double,65.00,2025-03-20,2025-03-22,439,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,216,316,Single,66.00,true,440,User_440,user440@gmail.com,440,440,Single,66.00,2025-03-21,2025-03-23,440,1,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,217,317,Double,67.00,false,441,User_441,user441@gmail.com,441,441,Double,67.00,2025-03-22,2025-03-24,441,5,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,218,318,Single,68.00,true,442,User_442,user442@gmail.com,442,442,Single,68.00,2025-03-23,2025-03-25,442,2,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,219,319,Double,69.00,false,443,User_443,user443@gmail.com,443,443,Double,69.00,2025-03-24,2025-03-26,443,2,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,219,319,Double,69.00,false,444,User_444,user444@gmail.com,444,444,Double,69.00,2025-03-25,2025-03-27,444,5,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,220,320,Single,70.00,false,445,User_445,user445@gmail.com,445,445,Single,70.00,2025-03-26,2025-03-28,445,5,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,221,321,Double,71.00,false,446,User_446,user446@gmail.com,446,446,Double,71.00,2025-03-27,2025-03-29,446,5,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,222,322,Single,72.00,true,447,User_447,user447@gmail.com,447,447,Single,72.00,2025-03-28,2025-03-30,447,1,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,223,323,Double,73.00,true,448,User_448,user448@gmail.com,448,448,Double,73.00,2025-03-1,2025-03-3,448,1,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,224,324,Single,74.00,true,449,User_449,user449@gmail.com,449,449,Single,74.00,2025-03-2,2025-03-4,449,2,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,225,325,Double,75.00,true,450,User_450,user450@gmail.com,450,450,Double,75.00,2025-03-3,2025-03-5,450,1,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,225,325,Double,75.00,true,451,User_451,user451@gmail.com,451,451,Double,75.00,2025-03-4,2025-03-6,451,4,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,225,325,Double,75.00,true,452,User_452,user452@gmail.com,452,452,Double,75.00,2025-03-5,2025-03-7,452,4,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,226,326,Single,76.00,true,453,User_453,user453@gmail.com,453,453,Single,76.00,2025-03-6,2025-03-8,453,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,226,326,Single,76.00,true,454,User_454,user454@gmail.com,454,454,Single,76.00,2025-03-7,2025-03-9,454,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,227,327,Double,77.00,false,455,User_455,user455@gmail.com,455,455,Double,77.00,2025-03-8,2025-03-10,455,5,Great stay!
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,227,327,Double,77.00,false,456,User_456,user456@gmail.com,456,456,Double,77.00,2025-03-9,2025-03-11,456,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,227,327,Double,77.00,false,457,User_457,user457@gmail.com,457,457,Double,77.00,2025-03-10,2025-03-12,457,2,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,228,328,Single,78.00,true,458,User_458,user458@gmail.com,458,458,Single,78.00,2025-03-11,2025-03-13,458,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,228,328,Single,78.00,true,459,User_459,user459@gmail.com,459,459,Single,78.00,2025-03-12,2025-03-14,459,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,228,328,Single,78.00,true,460,User_460,user460@gmail.com,460,460,Single,78.00,2025-03-13,2025-03-15,460,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,229,329,Double,79.00,true,461,User_461,user461@gmail.com,461,461,Double,79.00,2025-03-14,2025-03-16,461,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,229,329,Double,79.00,true,462,User_462,user462@gmail.com,462,462,Double,79.00,2025-03-15,2025-03-17,462,2,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,230,330,Single,80.00,true,463,User_463,user463@gmail.com,463,463,Single,80.00,2025-03-16,2025-03-18,463,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,231,331,Double,81.00,true,464,User_464,user464@gmail.com,464,464,Double,81.00,2025-03-17,2025-03-19,464,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,231,331,Double,81.00,true,465,User_465,user465@gmail.com,465,465,Double,81.00,2025-03-18,2025-03-20,465,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,231,331,Double,81.00,true,466,User_466,user466@gmail.com,466,466,Double,81.00,2025-03-19,2025-03-21,466,3,Good experience
1,Hilton,15,Hilton Hotel 15,Street 15,City_15,Country_15,232,332,Single,82.00,true,467,User_467,user467@gmail.com,467,467,Single,82.00,2025-03-20,2025-03-22,467,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,233,333,Double,83.00,true,468,User_468,user468@gmail.com,468,468,Double,83.00,2025-03-21,2025-03-23,468,5,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,233,333,Double,83.00,true,469,User_469,user469@gmail.com,469,469,Double,83.00,2025-03-22,2025-03-24,469,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,233,333,Double,83.00,true,470,User_470,user470@gmail.com,470,470,Double,83.00,2025-03-23,2025-03-25,470,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,234,334,Single,84.00,true,471,User_471,user471@gmail.com,471,471,Single,84.00,2025-03-24,2025-03-26,471,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,234,334,Single,84.00,true,472,User_472,user472@gmail.com,472,472,Single,84.00,2025-03-25,2025-03-27,472,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,234,334,Single,84.00,true,473,User_473,user473@gmail.com,473,473,Single,84.00,2025-03-26,2025-03-28,473,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,235,335,Double,85.00,true,474,User_474,user474@gmail.com,474,474,Double,85.00,2025-03-27,2025-03-29,474,5,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,235,335,Double,85.00,true,475,User_475,user475@gmail.com,475,475,Double,85.00,2025-03-28,2025-03-30,475,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,235,335,Double,85.00,true,476,User_476,user476@gmail.com,476,476,Double,85.00,2025-03-1,2025-03-3,476,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,236,336,Single,86.00,false,477,User_477,user477@gmail.com,477,477,Single,86.00,2025-03-2,2025-03-4,477,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,236,336,Single,86.00,false,478,User_478,user478@gmail.com,478,478,Single,86.00,2025-03-3,2025-03-5,478,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,237,337,Double,87.00,true,479,User_479,user479@gmail.com,479,479,Double,87.00,2025-03-4,2025-03-6,479,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,237,337,Double,87.00,true,480,User_480,user480@gmail.com,480,480,Double,87.00,2025-03-5,2025-03-7,480,2,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,238,338,Single,88.00,true,481,User_481,user481@gmail.com,481,481,Single,88.00,2025-03-6,2025-03-8,481,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,238,338,Single,88.00,true,482,User_482,user482@gmail.com,482,482,Single,88.00,2025-03-7,2025-03-9,482,5,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,238,338,Single,88.00,true,483,User_483,user483@gmail.com,483,483,Single,88.00,2025-03-8,2025-03-10,483,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,239,339,Double,89.00,false,484,User_484,user484@gmail.com,484,484,Double,89.00,2025-03-9,2025-03-11,484,5,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,239,339,Double,89.00,false,485,User_485,user485@gmail.com,485,485,Double,89.00,2025-03-10,2025-03-12,485,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,240,340,Single,90.00,false,486,User_486,user486@gmail.com,486,486,Single,90.00,2025-03-11,2025-03-13,486,2,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,240,340,Single,90.00,false,487,User_487,user487@gmail.com,487,487,Single,90.00,2025-03-12,2025-03-14,487,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,241,341,Double,91.00,true,488,User_488,user488@gmail.com,488,488,Double,91.00,2025-03-13,2025-03-15,488,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,241,341,Double,91.00,true,489,User_489,user489@gmail.com,489,489,Double,91.00,2025-03-14,2025-03-16,489,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,241,341,Double,91.00,true,490,User_490,user490@gmail.com,490,490,Double,91.00,2025-03-15,2025-03-17,490,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,242,342,Single,92.00,true,491,User_491,user491@gmail.com,491,491,Single,92.00,2025-03-16,2025-03-18,491,3,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,242,342,Single,92.00,true,492,User_492,user492@gmail.com,492,492,Single,92.00,2025-03-17,2025-03-19,492,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,243,343,Double,93.00,true,493,User_493,user493@gmail.com,493,493,Double,93.00,2025-03-18,2025-03-20,493,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,243,343,Double,93.00,true,494,User_494,user494@gmail.com,494,494,Double,93.00,2025-03-19,2025-03-21,494,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,243,343,Double,93.00,true,495,User_495,user495@gmail.com,495,495,Double,93.00,2025-03-20,2025-03-22,495,4,Great stay!
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,244,344,Single,94.00,true,496,User_496,user496@gmail.com,496,496,Single,94.00,2025-03-21,2025-03-23,496,1,Good experience
1,Hilton,16,Hilton Hotel 16,Street 16,City_16,Country_16,244,344,Single,94.00,true,497,User_497,user497@gmail.com,497,497,Single,94.00,2025-03-22,2025-03-24,497,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,245,345,Double,95.00,true,498,User_498,user498@gmail.com,498,498,Double,95.00,2025-03-23,2025-03-25,498,1,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,245,345,Double,95.00,true,499,User_499,user499@gmail.com,499,499,Double,95.00,2025-03-24,2025-03-26,499,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,245,345,Double,95.00,true,500,User_500,user500@gmail.com,500,500,Double,95.00,2025-03-25,2025-03-27,500,3,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,246,346,Single,96.00,true,501,User_501,user501@gmail.com,501,501,Single,96.00,2025-03-26,2025-03-28,501,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,247,347,Double,97.00,true,502,User_502,user502@gmail.com,502,502,Double,97.00,2025-03-27,2025-03-29,502,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,247,347,Double,97.00,true,503,User_503,user503@gmail.com,503,503,Double,97.00,2025-03-28,2025-03-30,503,1,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,248,348,Single,98.00,true,504,User_504,user504@gmail.com,504,504,Single,98.00,2025-03-1,2025-03-3,504,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,249,349,Double,99.00,false,505,User_505,user505@gmail.com,505,505,Double,99.00,2025-03-2,2025-03-4,505,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,250,350,Single,50.00,true,506,User_506,user506@gmail.com,506,506,Single,50.00,2025-03-3,2025-03-5,506,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,250,350,Single,50.00,true,507,User_507,user507@gmail.com,507,507,Single,50.00,2025-03-4,2025-03-6,507,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,251,351,Double,51.00,true,508,User_508,user508@gmail.com,508,508,Double,51.00,2025-03-5,2025-03-7,508,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,251,351,Double,51.00,true,509,User_509,user509@gmail.com,509,509,Double,51.00,2025-03-6,2025-03-8,509,1,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,251,351,Double,51.00,true,510,User_510,user510@gmail.com,510,510,Double,51.00,2025-03-7,2025-03-9,510,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,252,352,Single,52.00,true,511,User_511,user511@gmail.com,511,511,Single,52.00,2025-03-8,2025-03-10,511,5,Great stay!
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,252,352,Single,52.00,true,512,User_512,user512@gmail.com,512,512,Single,52.00,2025-03-9,2025-03-11,512,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,252,352,Single,52.00,true,513,User_513,user513@gmail.com,513,513,Single,52.00,2025-03-10,2025-03-12,513,2,Good experience
1,Hilton,17,Hilton Hotel 17,Street 17,City_17,Country_17,253,353,Double,53.00,true,514,User_514,user514@gmail.com,514,514,Double,53.00,2025-03-11,2025-03-13,514,2,Good experience
